CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
385	Edam-Volendam	7	5.980,00	1.933,00	950,00	253,67	179,00	4.512,00	0,00	0,00	2,00	1.971,80	36.760,00	1.388,40	0,00	0,00	0,00	6.905,00	12,00	5.184,00	176,22	1.348,00	26,00	2.056,00	13.790,00	34.610,00	14.110,00	121.118,46	7.452,00	21.655,06	946,35	29,00	39,15	184,00	250,24	303,00	2.240,00	31,00	0,00	0,00	7.366,95	5.457,00	497.000.000,00	476.350.000,00	5.052.000.000,00	1,00	0,00	0,00	0,00	16.282,00	22.143,52
388	Enkhuizen	7	2.535,00	2.330,00	2.330,00	294,00	194,00	3.474,00	0,00	0,00	1,00	1.995,20	18.885,00	808,90	0,00	0,00	0,00	3.541,00	1,00	2.121,50	0,00	1.194,40	10,00	1.496,00	9.860,00	19.100,00	11.640,00	34.368,05	1.668,59	12.649,10	941,92	24,00	28,80	101,00	124,23	230,00	10.000,00	0,00	0,00	54,00	1.529,44	1.264,00	278.600.000,00	268.800.000,00	2.252.000.000,00	1,00	0,00	0,00	0,00	9.048,00	11.129,04
1942	Gooise Meren	7	12.060,00	6.822,00	651,00	798,67	179,00	10.549,00	0,00	0,00	3,00	3.110,20	60.341,00	2.967,54	0,00	0,00	0,00	13.770,00	9,00	1.055,90	502,90	3.107,20	32,00	6.166,00	40.400,00	60.730,00	39.650,00	45.550,05	3.224,93	53.285,18	74,98	16,00	16,64	261,00	266,22	1.283,00	2.100,00	27,00	0,00	0,00	4.262,14	4.138,00	658.000.000,00	629.650.000,00	12.298.000.000,00	1,00	0,00	0,00	0,00	27.898,00	28.455,96
392	Haarlem	7	28.305,00	30.680,00	30.680,00	3.355,67	667,00	35.025,00	0,00	0,00	1,00	12.883,80	165.396,00	3.335,24	0,00	0,00	0,00	32.733,00	2,00	9.910,40	6.130,94	9.230,40	137,00	29.558,00	225.100,00	182.290,00	206.030,00	118.773,81	1.884,68	296.519,24	7.925,66	7,00	7,56	593,00	622,65	296,00	0,00	0,00	107,00	0,00	3.087,78	2.913,00	3.035.900.000,00	2.982.350.000,00	30.269.600.000,00	1,00	0,00	0,00	0,00	80.162,00	84.170,10
394	Haarlemmermeer	7	25.675,00	4.976,00	0,00	1.925,33	660,00	21.917,00	0,00	0,00	9,00	8.823,40	162.300,00	2.835,00	0,00	0,00	0,00	33.436,00	29,00	11.530,00	2.434,50	6.140,00	83,00	32.387,00	98.380,00	149.670,00	91.910,00	134.902,13	13.301,72	104.427,41	5.447,94	287,00	335,79	880,00	1.003,20	918,00	0,00	0,00	0,00	0,00	22.867,08	19.713,00	3.976.350.000,00	3.976.350.000,00	25.488.400.000,00	1,00	0,00	0,00	0,00	67.766,00	77.253,24
396	Heemskerk	7	4.210,00	780,00	0,00	728,00	213,00	6.113,00	0,00	0,00	1,00	3.080,70	39.431,00	2.144,14	0,00	0,00	0,00	7.071,00	3,00	4.516,90	2.547,16	918,40	30,00	4.908,00	24.400,00	39.740,00	25.260,00	18.201,16	1.140,36	43.335,73	2.967,09	12,00	12,24	158,00	159,58	44,00	397,00	0,00	0,00	0,00	2.781,54	2.727,00	348.250.000,00	322.700.000,00	5.740.000.000,00	1,00	0,00	0,00	0,00	18.193,00	18.374,93
397	Heemstede	7	4.630,00	3.226,00	0,00	246,67	61,00	4.528,00	0,00	0,00	1,00	1.185,40	27.778,00	2.420,32	0,00	0,00	0,00	5.972,00	1,00	202,20	0,00	1.460,80	20,00	2.293,00	8.200,00	25.850,00	7.700,00	21.720,44	729,30	23.544,49	0,00	6,00	6,18	117,00	119,34	48,00	0,00	0,00	0,00	0,00	934,32	916,00	262.850.000,00	224.000.000,00	6.950.400.000,00	1,00	0,00	0,00	0,00	13.146,00	13.408,92
399	Heiloo	7	3.430,00	929,00	0,00	258,00	132,00	3.879,00	0,00	0,00	1,00	1.172,50	24.319,00	1.983,86	0,00	0,00	0,00	4.333,00	3,00	918,10	0,00	244,80	31,00	1.328,00	9.800,00	24.250,00	10.840,00	14.757,71	947,60	15.570,78	0,00	8,00	8,32	121,00	123,42	32,00	0,00	0,00	0,00	0,00	1.925,07	1.869,00	275.800.000,00	252.350.000,00	4.547.200.000,00	1,00	0,00	0,00	0,00	11.275,00	11.500,50
402	Hilversum	7	15.910,00	13.746,00	0,00	2.043,00	442,00	18.921,00	0,00	312,80	2,00	7.589,20	93.345,00	3.064,30	0,00	0,00	0,00	18.943,00	5,00	6.185,50	3.809,00	6.508,80	95,00	15.892,00	102.450,00	101.600,00	98.480,00	15.443,40	767,00	123.458,29	3.746,32	11,00	11,00	390,00	390,00	89,00	0,00	0,00	0,00	0,00	4.547,00	4.547,00	1.853.250.000,00	1.811.250.000,00	15.343.600.000,00	1,00	0,00	0,00	0,00	44.108,00	44.108,00
1911	Hollands Kroon	7	7.030,00	0,00	0,00	478,33	317,00	7.070,00	0,00	0,00	11,00	4.408,40	49.431,00	1.879,14	0,00	0,00	0,00	9.041,00	30,00	5.146,90	0,00	785,60	62,00	1.994,00	5.030,00	45.660,00	14.780,00	20.172,29	12.882,00	9.796,45	1.783,24	277,00	315,78	286,00	320,32	1.782,00	10.000,00	0,00	0,00	0,00	40.396,37	35.749,00	1.211.000.000,00	1.211.000.000,00	5.381.600.000,00	1,00	0,00	0,00	0,00	21.916,00	24.545,92
405	Hoorn	7	9.825,00	3.299,00	3.299,00	1.435,33	843,00	13.000,00	0,00	0,00	1,00	6.926,10	75.216,00	2.183,04	0,00	0,00	0,00	14.673,00	1,00	6.718,40	2.561,26	5.741,60	54,00	11.835,00	84.310,00	84.640,00	85.940,00	141.806,16	2.759,71	60.133,21	4.946,36	3,00	3,69	358,00	458,24	132,00	3.152,00	0,00	0,00	46,00	2.618,74	2.062,00	1.020.250.000,00	1.009.050.000,00	9.132.000.000,00	1,00	0,00	0,00	0,00	34.739,00	44.465,92
406	Huizen	7	6.110,00	1.923,00	0,00	651,00	180,00	6.836,00	0,00	0,00	1,00	3.268,40	41.252,00	2.230,88	0,00	0,00	0,00	7.641,00	5,00	3.284,80	987,50	1.860,80	47,00	4.958,00	27.860,00	44.120,00	28.020,00	8.349,46	472,00	39.752,33	1.167,09	5,00	5,00	169,00	169,00	751,00	0,00	0,00	0,00	0,00	1.581,00	1.581,00	394.450.000,00	376.250.000,00	6.922.800.000,00	1,00	0,00	0,00	0,00	19.316,00	19.316,00
1598	Koggenland	7	3.465,00	0,00	0,00	184,33	169,00	2.895,00	0,00	0,00	6,00	1.309,80	23.509,00	846,46	0,00	0,00	0,00	4.520,00	19,00	2.029,10	0,00	0,00	13,00	1.005,00	1.230,00	16.840,00	1.420,00	24.441,31	7.612,38	4.396,49	245,44	65,00	82,55	135,00	168,75	295,00	55,00	0,00	0,00	0,00	10.233,66	8.058,00	333.550.000,00	295.050.000,00	2.904.400.000,00	1,00	0,00	0,00	0,00	9.902,00	12.377,50
415	Landsmeer	7	2.135,00	0,00	0,00	119,33	43,00	1.455,00	161,80	0,00	1,00	606,10	11.705,00	544,70	0,00	0,00	0,00	2.463,00	6,00	729,50	0,00	0,00	11,00	1.243,00	460,00	6.910,00	390,00	47.027,33	5.205,74	5.146,44	181,59	8,00	9,76	51,00	63,75	406,00	0,00	0,00	0,00	0,00	2.737,68	2.244,00	101.150.000,00	98.000.000,00	2.267.200.000,00	1,00	0,00	0,00	0,00	4.939,00	6.173,75
417	Laren	7	2.720,00	1.634,00	0,00	96,67	29,00	2.009,00	0,00	0,00	1,00	417,20	11.712,00	1.499,28	0,00	0,00	0,00	2.260,00	1,00	518,80	0,00	1.418,40	6,00	921,00	1.530,00	10.000,00	1.550,00	641,75	68,00	6.515,70	0,00	2,00	2,00	75,00	75,00	2,00	0,00	0,00	0,00	0,00	1.239,00	1.239,00	192.150.000,00	185.150.000,00	3.988.800.000,00	1,00	0,00	0,00	0,00	5.828,00	5.828,00
420	Medemblik	7	6.780,00	1.776,00	803,00	460,00	365,00	6.335,00	0,00	8,40	6,00	3.736,50	46.031,00	1.637,14	0,00	0,00	0,00	8.689,00	24,00	6.136,90	0,00	337,60	33,00	2.605,00	12.770,00	42.020,00	15.670,00	72.087,85	11.160,50	10.895,28	1.936,87	96,00	124,80	316,00	407,64	615,00	10.000,00	31,00	0,00	0,00	15.733,90	12.103,00	791.350.000,00	747.250.000,00	5.802.000.000,00	1,00	0,00	0,00	0,00	20.635,00	26.619,15
431	Oostzaan	7	1.395,00	797,00	0,00	93,67	35,00	1.215,00	0,00	0,00	1,00	584,10	9.720,00	443,80	0,00	0,00	0,00	1.839,00	3,00	838,00	0,00	0,00	0,00	851,00	350,00	5.530,00	290,00	68.956,72	4.689,68	4.441,81	153,48	3,00	3,57	48,00	64,32	451,00	0,00	0,00	0,00	0,00	1.433,44	1.156,00	133.350.000,00	129.850.000,00	1.586.400.000,00	1,00	0,00	0,00	0,00	4.159,00	5.573,06
432	Opmeer	7	1.870,00	0,00	0,00	89,67	89,00	1.770,00	0,00	0,00	1,00	869,50	12.180,00	537,20	0,00	0,00	0,00	2.230,00	6,00	1.342,00	0,00	0,00	7,00	485,00	2.090,00	11.390,00	2.590,00	7.355,38	2.002,60	2.944,28	247,06	31,00	38,44	83,00	101,26	49,00	0,00	0,00	0,00	0,00	5.141,04	4.146,00	187.250.000,00	170.100.000,00	1.491.200.000,00	1,00	0,00	0,00	0,00	5.305,00	6.472,10
437	Ouder-Amstel	7	3.210,00	0,00	0,00	170,33	55,00	2.394,00	0,00	85,00	2,00	854,90	14.276,00	555,44	0,00	0,00	0,00	2.852,00	3,00	362,40	262,96	68,00	14,00	2.386,00	400,00	6.470,00	310,00	36.216,74	2.585,56	8.334,69	142,62	14,00	20,86	83,00	120,35	178,00	0,00	0,00	0,00	0,00	3.552,00	2.400,00	349.650.000,00	349.650.000,00	2.858.800.000,00	1,00	0,00	0,00	0,00	6.451,00	9.353,95
439	Purmerend	7	11.610,00	1.496,00	1.496,00	1.516,00	604,00	15.197,00	0,00	0,00	2,00	7.957,60	93.992,00	3.551,48	0,00	0,00	0,00	16.900,00	4,00	9.650,80	2.379,84	3.138,40	74,00	17.401,00	87.520,00	98.140,00	84.750,00	97.444,70	7.458,60	94.534,05	4.574,50	66,00	81,84	349,00	432,76	310,00	0,00	15,00	0,00	0,00	11.597,72	9.353,00	1.199.800.000,00	1.135.050.000,00	13.125.200.000,00	1,00	0,00	0,00	0,00	43.424,00	53.845,76
441	Schagen	7	6.835,00	845,00	845,00	481,67	224,00	7.388,00	0,00	0,00	8,00	3.459,50	47.450,00	2.932,00	0,00	0,00	0,00	8.374,00	22,00	4.555,00	1.350,52	2.151,20	50,00	2.375,00	15.090,00	43.400,00	18.750,00	30.870,09	7.712,84	19.333,21	636,01	143,00	174,46	302,00	359,38	412,00	1.547,00	6,00	0,00	0,00	20.458,18	16.769,00	654.850.000,00	596.750.000,00	6.183.600.000,00	1,00	0,00	0,00	0,00	25.405,00	30.231,95
532	Stede Broec	7	2.195,00	1.132,00	0,00	211,00	212,00	2.877,00	0,00	0,00	1,00	2.043,10	22.138,00	1.048,72	0,00	0,00	0,00	4.217,00	1,00	3.596,20	861,30	1.280,80	14,00	1.329,00	13.460,00	23.780,00	15.530,00	67.570,52	2.583,18	11.253,14	1.251,38	18,00	23,04	113,00	142,38	116,00	80,00	0,00	0,00	0,00	1.830,07	1.441,00	198.450.000,00	182.700.000,00	2.629.200.000,00	1,00	0,00	0,00	0,00	9.569,00	12.056,94
448	Texel	7	2.730,00	636,00	0,00	132,33	73,00	2.745,00	0,00	0,00	5,00	986,30	13.979,00	849,26	2.500,00	6.479,00	5.000,00	2.202,00	22,00	1.562,10	37,62	473,60	25,00	653,00	2.230,00	13.310,00	7.720,00	3.035,24	3.487,53	5.490,54	377,87	60,00	60,60	120,00	120,00	288,00	10.000,00	0,00	0,00	0,00	16.364,02	16.202,00	342.300.000,00	342.300.000,00	3.142.800.000,00	1,00	0,00	0,00	0,00	11.137,00	11.137,00
450	Uitgeest	7	1.715,00	841,00	0,00	143,00	61,00	1.664,00	0,00	0,00	1,00	713,80	13.472,00	334,68	0,00	0,00	0,00	2.607,00	1,00	322,80	0,00	0,00	13,00	912,00	2.080,00	12.080,00	2.240,00	21.178,06	1.819,20	6.436,48	165,74	9,00	11,16	64,00	68,48	315,00	0,00	0,00	0,00	0,00	2.296,80	1.914,00	131.250.000,00	125.300.000,00	2.071.200.000,00	1,00	0,00	0,00	0,00	5.862,00	6.272,34
451	Uithoorn	7	4.410,00	0,00	0,00	340,67	137,00	4.638,00	0,00	0,00	1,00	2.127,90	31.442,00	988,48	0,00	0,00	0,00	6.445,00	2,00	2.355,80	653,40	1.850,40	40,00	6.196,00	10.490,00	30.710,00	9.740,00	145.810,57	3.525,12	20.156,15	1.213,40	44,00	58,96	130,00	179,40	138,00	0,00	0,00	0,00	0,00	2.453,44	1.804,00	633.850.000,00	617.050.000,00	4.626.000.000,00	1,00	0,00	0,00	0,00	13.721,00	18.934,98
453	Velsen	7	8.840,00	10.063,00	0,00	1.330,33	455,00	11.709,00	0,00	0,00	1,00	5.779,10	68.790,00	2.800,60	0,00	0,00	0,00	12.590,00	4,00	7.291,00	1.299,16	2.924,00	33,00	7.382,00	59.740,00	70.230,00	57.920,00	26.098,49	1.887,00	60.875,01	3.936,20	91,00	92,82	318,00	324,36	842,00	940,00	0,00	0,00	0,00	4.625,70	4.535,00	1.144.500.000,00	1.123.500.000,00	9.981.600.000,00	1,00	0,00	0,00	0,00	32.209,00	32.853,18
852	Waterland	7	2.825,00	568,00	568,00	163,33	89,00	2.523,00	0,00	0,00	4,00	1.030,20	17.609,00	1.065,46	0,00	0,00	0,00	3.329,00	11,00	979,10	0,00	239,20	18,00	1.144,00	670,00	11.110,00	620,00	36.499,77	4.410,48	5.049,89	248,40	32,00	45,12	68,00	93,84	413,00	5.954,00	18,00	0,00	0,00	7.330,59	5.199,00	115.500.000,00	108.850.000,00	2.823.200.000,00	1,00	0,00	0,00	0,00	7.698,00	10.623,24
1696	Wijdemeren	7	4.765,00	0,00	0,00	187,00	72,00	3.540,00	0,00	0,00	4,00	1.287,80	24.659,00	1.451,46	0,00	0,00	0,00	4.570,00	15,00	1.594,10	0,00	0,00	6,00	1.495,00	1.230,00	17.010,00	1.180,00	29.951,38	8.218,14	7.309,57	460,83	20,00	20,40	145,00	147,90	2.883,00	0,00	0,00	0,00	0,00	4.848,06	4.753,00	373.100.000,00	351.050.000,00	4.662.000.000,00	1,00	0,00	0,00	0,00	12.122,00	12.364,44
880	Wormerland	7	2.130,00	886,00	0,00	202,00	88,00	2.407,00	0,00	0,00	2,00	1.268,30	16.612,00	1.045,28	0,00	0,00	0,00	2.947,00	6,00	1.448,80	0,00	0,00	0,00	1.464,00	1.630,00	12.370,00	1.600,00	53.576,02	7.139,34	10.960,87	672,77	27,00	31,05	72,00	89,28	682,00	0,00	0,00	0,00	0,00	4.488,12	3.836,00	210.350.000,00	197.050.000,00	2.402.000.000,00	1,00	0,00	0,00	0,00	7.317,00	9.073,08
479	Zaanstad	7	22.425,00	15.821,00	8.346,00	3.467,33	915,00	27.044,00	0,00	0,00	3,00	14.868,80	159.618,00	4.466,92	0,00	0,00	0,00	31.049,00	7,00	16.968,20	2.880,94	7.000,80	64,00	38.487,00	194.860,00	166.290,00	181.290,00	495.879,41	10.799,88	150.967,50	15.066,18	72,00	90,00	651,00	859,32	972,00	0,00	12,00	0,00	0,00	9.482,79	7.351,00	2.558.500.000,00	2.523.150.000,00	20.710.000.000,00	1,00	0,00	0,00	0,00	71.312,00	94.131,84
473	Zandvoort	7	3.010,00	2.296,00	0,00	385,00	78,00	3.953,00	0,00	37,80	2,00	1.676,10	17.542,00	1.228,48	0,00	0,00	0,00	2.761,00	2,00	1.955,80	0,00	181,60	11,00	1.659,00	2.930,00	15.160,00	2.910,00	7.919,85	1.526,00	18.829,52	542,59	4,00	4,00	73,00	73,00	162,00	1.018,00	0,00	0,00	0,00	3.218,00	3.218,00	231.350.000,00	218.050.000,00	3.666.400.000,00	1,00	0,00	0,00	0,00	10.239,00	10.239,00
482	Alblasserdam	8	2.525,00	1.467,00	0,00	333,00	153,00	2.759,00	0,00	0,00	1,00	1.850,10	20.356,00	878,64	0,00	0,00	0,00	4.535,00	1,00	2.624,40	0,00	0,00	32,00	1.858,00	4.900,00	18.470,00	4.970,00	53.780,51	999,69	13.003,47	1.137,21	15,00	21,30	101,00	142,41	134,00	0,00	0,00	0,00	0,00	1.229,52	872,00	425.250.000,00	422.100.000,00	2.197.600.000,00	1,00	0,00	0,00	0,00	8.499,00	11.983,59
613	Albrandswaard	8	3.255,00	0,00	0,00	395,33	120,00	2.892,00	0,00	0,00	2,00	1.188,50	26.357,00	516,58	0,00	0,00	0,00	5.612,00	2,00	1.664,30	0,00	0,00	19,00	4.099,00	2.780,00	18.700,00	2.660,00	43.758,61	1.738,80	11.748,56	620,37	15,00	19,95	113,00	157,07	212,00	0,00	0,00	0,00	0,00	2.921,40	2.164,00	345.800.000,00	312.200.000,00	3.687.200.000,00	1,00	0,00	0,00	0,00	11.115,00	15.449,85
484	Alphen aan den Rijn	8	15.030,00	3.731,00	0,00	1.556,67	651,00	16.999,00	0,00	0,00	5,00	7.792,00	114.182,00	3.438,08	0,00	0,00	0,00	22.162,00	10,00	10.051,80	1.997,06	5.168,00	155,00	14.178,00	92.630,00	114.240,00	86.990,00	344.377,53	15.550,24	97.971,44	4.741,67	88,00	120,56	539,00	733,04	621,00	0,00	0,00	0,00	0,00	17.174,08	12.628,00	1.754.900.000,00	1.696.450.000,00	14.566.400.000,00	1,00	0,00	0,00	0,00	51.080,00	69.468,80
489	Barendrecht	8	6.770,00	716,00	0,00	516,67	218,00	5.260,00	0,00	72,20	1,00	2.417,00	48.812,00	1.308,28	0,00	0,00	0,00	10.312,00	4,00	3.538,80	2.121,88	3.347,20	46,00	9.595,00	24.990,00	47.850,00	24.600,00	181.833,12	3.012,80	33.552,36	1.915,67	4,00	5,40	231,00	328,02	226,00	0,00	0,00	0,00	0,00	2.725,80	1.947,00	808.850.000,00	806.750.000,00	6.629.200.000,00	1,00	0,00	0,00	0,00	19.830,00	28.158,60
1901	Bodegraven-Reeuwijk	8	5.680,00	870,00	0,00	312,67	157,00	4.460,00	0,00	0,00	6,00	1.927,90	36.308,00	1.349,52	0,00	0,00	0,00	7.695,00	19,00	3.169,20	0,00	0,00	52,00	2.927,00	5.700,00	30.790,00	5.480,00	167.552,86	14.945,63	18.157,76	874,14	48,00	79,20	197,00	287,62	1.302,00	0,00	0,00	0,00	0,00	12.174,82	7.562,00	510.300.000,00	487.900.000,00	5.265.600.000,00	1,00	0,00	0,00	0,00	15.721,00	22.952,66
502	Capelle aan den IJssel	8	8.985,00	841,00	0,00	1.710,00	432,00	12.660,00	0,00	0,00	1,00	6.419,10	67.552,00	2.380,88	0,00	0,00	0,00	12.823,00	1,00	6.544,80	1.617,42	2.083,20	109,00	18.666,00	40.070,00	67.010,00	37.700,00	339.533,02	2.972,06	72.651,76	4.964,68	3,00	3,54	228,00	326,04	117,00	0,00	0,00	0,00	0,00	2.020,66	1.423,00	776.300.000,00	749.700.000,00	7.776.000.000,00	1,00	0,00	0,00	0,00	31.809,00	45.486,87
503	Delft	8	13.445,00	11.645,00	11.645,00	2.810,33	642,00	34.966,00	0,00	245,00	1,00	8.884,20	106.086,00	1.419,84	0,00	0,00	0,00	15.469,00	1,00	5.221,40	2.404,12	6.021,60	221,00	24.741,00	99.340,00	109.300,00	91.740,00	322.148,70	3.450,88	221.058,56	6.070,70	14,00	19,18	347,00	433,75	138,00	0,00	0,00	85,00	0,00	2.903,04	2.268,00	1.881.600.000,00	1.830.150.000,00	13.645.600.000,00	1,00	0,00	0,00	0,00	58.158,00	72.697,50
505	Dordrecht	8	16.230,00	14.520,00	13.939,00	3.684,33	1.378,00	22.937,00	0,00	0,00	1,00	11.173,80	121.434,00	3.687,96	0,00	0,00	0,00	22.495,00	3,00	13.756,60	4.806,30	5.145,60	356,00	24.395,00	160.120,00	133.320,00	155.180,00	165.280,99	7.245,91	148.859,41	11.594,26	85,00	96,05	481,00	639,73	2.246,00	0,00	0,00	72,00	0,00	9.164,19	7.701,00	2.063.600.000,00	2.051.000.000,00	13.114.800.000,00	1,00	0,00	0,00	0,00	58.262,00	77.488,46
1924	Goeree-Overflakkee	8	6.615,00	3.633,00	0,00	488,67	262,00	6.862,00	0,00	147,40	14,00	3.606,50	51.590,00	2.370,60	0,00	0,00	0,00	9.895,00	27,00	7.041,00	651,18	2.622,40	96,00	1.771,00	8.200,00	51.040,00	10.790,00	16.970,13	10.191,75	18.157,75	1.090,75	114,00	121,98	339,00	369,51	11.728,00	4.297,00	7,00	0,00	0,00	28.044,70	26.210,00	872.200.000,00	830.900.000,00	7.056.000.000,00	1,00	0,00	0,00	0,00	27.935,00	30.449,15
512	Gorinchem	8	5.240,00	3.432,00	3.432,00	842,00	283,00	6.692,00	0,00	0,00	1,00	3.590,50	38.461,00	1.125,34	0,00	0,00	0,00	7.359,00	1,00	4.393,90	1.920,62	5.123,20	101,00	6.761,00	30.270,00	45.620,00	34.000,00	77.823,98	1.883,75	31.756,73	2.784,95	27,00	36,45	179,00	248,81	325,00	0,00	31,00	0,00	0,00	2.559,16	1.868,00	701.750.000,00	688.800.000,00	4.396.800.000,00	1,00	0,00	0,00	0,00	18.095,00	25.152,05
513	Gouda	8	9.280,00	7.377,00	7.377,00	1.726,33	567,00	13.977,00	0,00	0,00	1,00	6.178,00	75.316,00	2.371,04	0,00	0,00	0,00	14.352,00	1,00	7.218,40	3.906,64	6.583,20	101,00	13.705,00	75.470,00	86.060,00	72.090,00	654.342,58	5.409,30	90.832,38	5.016,64	3,00	5,43	277,00	531,84	158,00	0,00	0,00	0,00	53,00	3.140,70	1.653,00	949.200.000,00	902.300.000,00	8.871.200.000,00	1,00	0,00	0,00	0,00	35.220,00	67.622,40
523	Hardinxveld-Giessendam	8	2.360,00	2.315,00	0,00	178,67	106,00	2.142,00	0,00	0,00	1,00	1.433,70	18.681,00	627,14	0,00	0,00	0,00	4.336,00	2,00	2.051,90	0,00	530,40	29,00	930,00	5.750,00	18.860,00	6.330,00	36.954,80	1.552,20	7.609,36	531,79	5,00	7,75	107,00	169,06	252,00	0,00	0,00	0,00	0,00	2.627,04	1.684,00	312.550.000,00	308.350.000,00	2.006.800.000,00	1,00	0,00	0,00	0,00	7.663,00	12.107,54
531	Hendrik-Ido-Ambacht	8	3.695,00	964,00	0,00	366,33	163,00	3.358,00	19,40	0,00	1,00	1.711,50	32.183,00	666,02	0,00	0,00	0,00	7.814,00	1,00	2.031,70	0,00	0,00	34,00	3.228,00	13.730,00	30.310,00	13.780,00	84.392,42	1.312,74	24.198,03	792,14	2,00	2,64	122,00	181,78	144,00	0,00	0,00	0,00	0,00	1.497,21	1.047,00	301.000.000,00	299.600.000,00	4.007.600.000,00	1,00	0,00	0,00	0,00	12.885,00	19.198,65
534	Hillegom	8	2.975,00	1.874,00	0,00	245,00	106,00	3.619,00	0,00	0,00	1,00	1.766,00	22.453,00	935,82	0,00	0,00	0,00	4.100,00	2,00	2.304,70	134,64	687,20	21,00	1.684,00	6.510,00	21.820,00	6.240,00	44.737,85	1.821,20	16.657,74	553,08	15,00	15,90	122,00	147,62	55,00	0,00	0,00	0,00	0,00	1.497,56	1.291,00	313.250.000,00	308.000.000,00	3.326.000.000,00	1,00	0,00	0,00	0,00	10.340,00	12.511,40
1963	Hoeksche Waard	8	11.900,00	3.172,00	0,00	854,67	313,00	11.488,00	0,00	0,00	13,00	5.932,20	89.760,00	4.411,40	0,00	0,00	0,00	16.995,00	27,00	9.134,00	625,74	2.462,40	100,00	4.621,00	13.740,00	76.530,00	14.670,00	60.230,10	11.697,30	33.805,66	1.814,30	125,00	153,75	510,00	647,70	5.552,00	0,00	0,00	0,00	0,00	32.983,68	26.816,00	1.346.800.000,00	1.298.150.000,00	11.208.000.000,00	1,00	0,00	0,00	0,00	39.678,00	50.391,06
1884	Kaag en Braassem	8	4.240,00	542,00	0,00	282,67	137,00	3.751,00	0,00	0,00	6,00	1.672,70	28.573,00	1.003,62	0,00	0,00	0,00	5.317,00	17,00	3.172,70	0,00	0,00	25,00	1.951,00	4.300,00	22.640,00	4.070,00	67.223,44	6.745,60	9.211,46	584,92	43,00	54,18	158,00	210,14	908,00	0,00	0,00	0,00	0,00	8.084,48	6.316,00	374.150.000,00	344.750.000,00	4.546.400.000,00	1,00	0,00	0,00	0,00	13.273,00	17.653,09
537	Katwijk	8	6.920,00	5.004,00	0,00	837,67	334,00	8.670,00	0,00	131,50	1,00	4.822,50	66.607,00	1.705,58	0,00	0,00	0,00	14.413,00	3,00	7.859,30	1.049,24	2.019,20	90,00	4.367,00	57.210,00	68.340,00	54.310,00	38.194,90	1.494,30	60.716,15	3.773,77	39,00	39,78	269,00	274,38	168,00	470,00	0,00	0,00	0,00	2.526,54	2.477,00	755.650.000,00	734.300.000,00	9.182.000.000,00	1,00	0,00	0,00	0,00	27.775,00	28.330,50
542	Krimpen aan den IJssel	8	3.110,00	925,00	0,00	491,67	181,00	3.895,00	0,00	0,00	1,00	2.634,20	29.504,00	2.050,76	0,00	0,00	0,00	6.221,00	1,00	3.049,60	0,00	968,80	59,00	3.206,00	7.040,00	25.980,00	6.680,00	123.289,14	1.315,72	24.948,92	1.145,76	9,00	13,59	121,00	179,08	129,00	0,00	0,00	0,00	0,00	1.133,68	766,00	331.450.000,00	328.650.000,00	3.561.200.000,00	1,00	0,00	0,00	0,00	12.658,00	18.733,84
1931	Krimpenerwaard	8	7.770,00	3.668,00	1.194,00	657,33	266,00	7.690,00	0,00	0,00	9,00	4.237,40	57.700,00	2.555,00	0,00	0,00	0,00	11.636,00	24,00	6.430,00	0,00	2.399,20	61,00	3.870,00	4.260,00	45.620,00	4.200,00	340.052,81	34.283,79	19.725,43	1.913,65	95,00	165,30	298,00	473,82	1.220,00	0,00	15,00	0,00	0,00	25.497,81	14.911,00	759.850.000,00	707.700.000,00	7.508.800.000,00	1,00	0,00	0,00	0,00	24.626,00	39.155,34
1621	Lansingerland	8	9.785,00	501,00	0,00	609,33	164,00	5.940,00	0,00	1.023,60	2,00	2.335,00	64.754,00	939,76	0,00	0,00	0,00	15.916,00	6,00	3.384,60	0,00	4.016,80	31,00	8.443,00	26.980,00	56.570,00	25.080,00	139.592,58	5.873,28	35.063,55	812,71	124,00	164,92	321,00	426,93	317,00	0,00	0,00	0,00	0,00	7.078,26	5.322,00	1.490.650.000,00	1.478.400.000,00	9.640.400.000,00	1,00	0,00	0,00	0,00	25.650,00	34.114,50
546	Leiden	8	16.870,00	17.166,00	17.166,00	3.059,67	875,00	38.462,00	0,00	0,00	1,00	10.156,30	127.089,00	1.352,66	0,00	0,00	0,00	18.796,00	1,00	5.801,10	4.929,42	8.351,20	161,00	22.607,00	170.530,00	147.060,00	158.550,00	241.314,54	2.604,91	263.948,42	5.635,49	2,00	2,58	421,00	496,78	141,00	0,00	0,00	125,00	0,00	2.601,34	2.186,00	1.830.150.000,00	1.809.850.000,00	19.349.200.000,00	1,00	0,00	0,00	0,00	67.437,00	79.575,66
