CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
547	Leiderdorp	8	3.385,00	510,00	0,00	334,67	164,00	4.674,00	0,00	0,00	1,00	1.745,94	27.736,00	1.619,84	0,00	0,00	0,00	5.258,00	2,00	1.786,40	733,52	302,40	33,00	3.927,00	8.320,00	24.910,00	7.850,00	58.774,80	1.195,07	32.944,79	861,97	4,00	5,16	103,00	127,72	79,00	0,00	0,00	0,00	0,00	1.459,23	1.149,00	328.300.000,00	320.950.000,00	4.325.200.000,00	1,00	0,00	0,00	0,00	12.814,00	15.889,36
1916	Leidschendam-Voorburg	8	9.820,00	6.047,00	0,00	1.688,33	409,00	15.796,00	0,00	0,00	2,00	5.687,91	78.229,00	4.560,26	0,00	0,00	0,00	15.052,00	4,00	4.917,10	548,04	3.731,20	78,00	16.107,00	44.890,00	71.030,00	40.580,00	131.701,44	3.477,54	114.594,71	3.001,16	17,00	22,10	243,00	264,87	391,00	0,00	0,00	0,00	0,00	3.836,91	3.171,00	872.200.000,00	859.950.000,00	11.794.800.000,00	1,00	0,00	0,00	0,00	37.983,00	41.401,47
553	Lisse	8	3.050,00	1.325,00	0,00	229,00	112,00	3.714,00	0,00	72,50	2,00	1.975,55	23.447,00	1.376,18	0,00	0,00	0,00	4.273,00	3,00	2.215,30	257,40	1.356,00	24,00	1.497,00	6.480,00	22.320,00	6.230,00	22.234,06	1.225,44	17.678,05	470,96	18,00	19,44	117,00	135,72	37,00	0,00	0,00	0,00	0,00	1.741,59	1.569,00	459.900.000,00	451.850.000,00	3.488.400.000,00	1,00	0,00	0,00	0,00	10.592,00	12.286,72
556	Maassluis	8	3.990,00	2.422,00	2.422,00	745,67	221,00	5.496,00	271,70	0,00	1,00	3.133,52	35.832,00	1.898,08	0,00	0,00	0,00	7.161,00	1,00	4.466,80	221,76	844,80	57,00	7.721,00	15.590,00	34.860,00	15.920,00	39.481,77	702,72	34.281,32	3.702,69	2,00	2,42	116,00	142,68	169,00	0,00	14,00	0,00	0,00	1.028,46	843,00	411.950.000,00	398.300.000,00	4.314.000.000,00	1,00	0,00	0,00	0,00	16.434,00	20.213,82
1842	Midden-Delfland	8	2.805,00	0,00	0,00	154,00	63,00	2.249,00	0,00	0,00	3,00	901,58	19.377,00	719,38	0,00	0,00	0,00	3.953,00	10,00	1.302,30	0,00	0,00	21,00	1.545,00	580,00	8.900,00	510,00	35.515,28	4.142,95	11.341,19	140,30	41,00	54,94	95,00	122,55	215,00	0,00	0,00	0,00	0,00	6.281,59	4.723,00	454.300.000,00	444.850.000,00	3.096.800.000,00	1,00	0,00	0,00	0,00	8.165,00	10.532,85
1978	Molenlanden	8	6.160,00	892,00	0,00	319,67	212,00	4.760,00	0,00	0,00	12,00	2.832,08	45.271,00	1.485,74	0,00	0,00	0,00	9.874,00	29,00	4.002,90	0,00	0,00	109,00	1.749,00	1.400,00	31.840,00	1.470,00	97.099,55	16.216,88	7.327,66	1.478,40	119,00	183,26	257,00	370,08	1.006,00	0,00	5,00	0,00	0,00	27.592,56	18.153,00	736.050.000,00	677.250.000,00	5.884.000.000,00	1,00	0,00	0,00	0,00	18.228,00	26.248,32
569	Nieuwkoop	8	4.420,00	0,00	0,00	231,67	134,00	3.537,00	0,00	0,00	4,00	1.785,82	29.501,00	1.275,94	0,00	0,00	0,00	5.501,00	15,00	3.359,90	0,00	290,40	33,00	1.669,00	2.500,00	25.090,00	2.320,00	115.543,11	13.597,25	6.385,20	616,90	57,00	78,09	162,00	220,32	1.311,00	0,00	0,00	0,00	0,00	10.692,85	7.805,00	472.500.000,00	445.200.000,00	4.581.200.000,00	1,00	0,00	0,00	0,00	12.520,00	17.027,20
1930	Nissewaard	8	8.370,00	0,00	0,00	2.093,33	573,00	13.723,00	0,00	0,00	4,00	8.200,49	87.639,00	2.668,66	0,00	0,00	0,00	16.725,00	6,00	11.796,10	1.502,70	3.337,60	144,00	16.275,00	74.870,00	91.350,00	75.320,00	122.918,43	5.454,80	83.739,78	6.884,47	35,00	45,15	318,00	422,94	1.043,00	0,00	5,00	0,00	0,00	9.536,80	7.336,00	927.150.000,00	908.250.000,00	9.225.600.000,00	1,00	0,00	0,00	0,00	40.454,00	53.803,82
575	Noordwijk	8	7.005,00	2.742,00	0,00	468,67	237,00	7.911,00	0,00	0,00	3,00	3.147,42	45.734,00	2.282,96	0,00	0,00	0,00	8.035,00	6,00	3.536,60	709,30	1.955,20	46,00	2.933,00	13.100,00	40.910,00	12.660,00	14.444,74	1.874,00	33.819,59	842,02	37,00	37,00	248,00	248,00	104,00	1.547,00	0,00	0,00	0,00	5.842,00	5.842,00	926.800.000,00	861.700.000,00	8.831.600.000,00	1,00	0,00	0,00	0,00	23.437,00	23.437,00
579	Oegstgeest	8	3.370,00	1.027,00	0,00	342,00	98,00	3.902,00	103,50	0,00	1,00	783,38	25.948,00	1.164,12	0,00	0,00	0,00	5.697,00	1,00	0,00	1.795,74	1.724,00	21,00	2.899,00	7.020,00	22.400,00	6.600,00	24.474,47	700,74	20.413,16	75,05	3,00	3,03	102,00	104,04	73,00	0,00	0,00	0,00	0,00	738,48	724,00	374.850.000,00	365.400.000,00	5.128.000.000,00	1,00	0,00	0,00	0,00	11.404,00	11.632,08
590	Papendrecht	8	3.555,00	1.239,00	0,00	490,00	278,00	4.772,00	0,00	0,00	1,00	2.672,69	32.178,00	1.887,32	0,00	0,00	0,00	6.128,00	1,00	3.302,20	338,58	2.657,60	68,00	3.869,00	14.540,00	30.900,00	14.750,00	67.038,79	1.062,60	27.795,20	1.808,80	6,00	8,82	129,00	165,12	148,00	0,00	0,00	0,00	0,00	1.228,92	931,00	441.000.000,00	437.150.000,00	4.020.800.000,00	1,00	0,00	0,00	0,00	14.583,00	18.666,24
1926	Pijnacker-Nootdorp	8	7.400,00	0,00	0,00	449,00	209,00	6.002,00	0,00	0,00	3,00	2.171,27	57.932,00	972,08	0,00	0,00	0,00	13.131,00	8,00	2.786,80	771,04	1.069,60	60,00	8.837,00	8.970,00	40.480,00	8.110,00	165.169,97	5.023,66	36.170,32	889,31	27,00	36,45	239,00	315,48	172,00	0,00	0,00	0,00	0,00	4.943,26	3.689,00	761.250.000,00	737.800.000,00	8.988.400.000,00	1,00	0,00	0,00	0,00	22.806,00	30.103,92
597	Ridderkerk	8	5.770,00	2.380,00	0,00	907,33	323,00	7.445,00	88,80	0,00	2,00	4.699,47	47.721,00	3.118,74	0,00	0,00	0,00	9.089,00	5,00	7.587,90	568,26	1.835,20	57,00	7.518,00	20.910,00	43.450,00	20.450,00	127.781,62	2.524,50	38.455,65	3.581,84	22,00	33,66	231,00	341,88	178,00	0,00	0,00	0,00	0,00	3.523,50	2.349,00	1.169.000.000,00	1.169.000.000,00	6.016.400.000,00	1,00	0,00	0,00	0,00	21.825,00	32.301,00
603	Rijswijk	8	8.680,00	4.042,00	0,00	1.378,67	404,00	12.295,00	3.253,70	0,00	1,00	5.237,83	59.642,00	2.516,48	0,00	0,00	0,00	12.024,00	1,00	3.665,80	1.232,38	1.584,80	124,00	15.526,00	18.950,00	47.110,00	16.370,00	66.101,43	1.306,80	94.024,65	4.281,39	8,00	8,64	201,00	217,08	51,00	0,00	0,00	0,00	0,00	1.510,92	1.399,00	859.250.000,00	854.350.000,00	8.292.400.000,00	1,00	0,00	0,00	0,00	29.011,00	31.331,88
599	Rotterdam	8	107.710,00	152.086,00	143.539,00	33.788,33	5.449,00	169.096,00	0,00	0,00	7,00	73.573,16	670.610,00	7.804,40	0,00	0,00	0,00	120.933,00	11,00	81.899,00	21.888,40	27.853,60	1.313,00	272.525,00	1.603.680,00	737.330,00	1.385.280,00	686.883,17	15.165,54	1.367.712,36	88.485,75	509,00	539,54	1.926,00	2.561,58	7.498,00	2.950,00	25,00	0,00	0,00	25.700,22	21.966,00	16.429.700.000,00	16.429.700.000,00	88.784.800.000,00	1,00	0,00	0,00	1,00	334.404,00	444.757,32
606	Schiedam	8	11.535,00	13.298,00	13.298,00	2.162,00	601,00	16.117,00	0,00	0,00	1,00	8.375,10	81.838,00	1.689,72	0,00	0,00	0,00	15.477,00	2,00	10.816,20	1.376,52	3.051,20	143,00	25.991,00	59.590,00	80.810,00	56.280,00	225.301,74	2.189,70	130.923,98	11.795,37	18,00	23,58	265,00	363,05	203,00	0,00	33,00	0,00	0,00	2.407,05	1.783,00	1.165.850.000,00	1.141.700.000,00	9.097.600.000,00	1,00	0,00	0,00	0,00	38.712,00	53.035,44
518	's-Gravenhage	8	99.585,00	130.270,00	116.262,00	22.641,00	4.722,00	138.969,00	0,00	2.548,20	3,00	50.647,12	566.221,00	4.505,74	0,00	0,00	0,00	107.730,00	3,00	58.407,90	12.666,48	22.655,20	1.587,00	210.885,00	1.217.530,00	616.280,00	979.220,00	449.887,61	6.165,58	1.410.174,87	71.669,63	22,00	22,66	1.565,00	1.611,95	365,00	1.168,00	0,00	130,00	0,00	8.527,37	8.279,00	11.915.050.000,00	11.842.250.000,00	80.270.400.000,00	1,00	0,00	1,00	0,00	278.141,00	286.485,23
610	Sliedrecht	8	3.010,00	3.255,00	0,00	488,00	241,00	3.825,00	0,00	4,40	1,00	2.247,36	26.261,00	1.132,34	0,00	0,00	0,00	5.604,00	1,00	3.733,90	993,28	272,80	72,00	2.963,00	11.270,00	26.440,00	11.860,00	55.385,03	1.177,50	19.543,08	1.721,95	6,00	10,44	117,00	166,14	119,00	0,00	0,00	0,00	0,00	2.012,74	1.282,00	487.200.000,00	467.600.000,00	2.875.600.000,00	1,00	0,00	0,00	0,00	11.902,00	16.900,84
1525	Teylingen	8	5.030,00	1.524,00	0,00	307,33	174,00	5.383,00	0,00	0,00	2,00	2.141,03	38.470,00	1.514,80	0,00	0,00	0,00	7.327,00	7,00	1.723,00	539,76	1.499,20	61,00	3.031,00	16.040,00	36.390,00	15.470,00	53.891,54	3.192,48	24.283,35	525,56	22,00	24,42	198,00	207,90	519,00	0,00	0,00	0,00	0,00	3.056,40	2.830,00	640.500.000,00	618.450.000,00	6.252.000.000,00	1,00	0,00	0,00	0,00	17.029,00	17.880,45
622	Vlaardingen	8	8.640,00	6.938,00	6.540,00	2.290,33	532,00	14.875,00	115,50	0,00	1,00	8.157,27	76.409,00	3.290,46	0,00	0,00	0,00	14.916,00	1,00	10.669,10	1.181,28	3.322,40	99,00	17.994,00	58.770,00	74.570,00	56.330,00	155.288,62	2.197,80	105.215,60	9.097,00	11,00	14,19	239,00	334,60	317,00	0,00	10,00	0,00	0,00	3.175,20	2.352,00	1.018.150.000,00	996.100.000,00	8.478.400.000,00	1,00	0,00	0,00	0,00	37.100,00	51.940,00
1992	Voorne aan Zee	8	8.610,00	2.081,00	1.506,00	1.031,00	329,00	11.287,00	0,00	0,00	7,00	4.908,08	74.304,00	3.922,76	0,00	0,00	0,00	13.094,00	14,00	8.899,60	1.186,72	3.113,60	51,00	6.796,00	34.200,00	73.760,00	36.700,00	50.415,32	6.268,65	41.279,92	3.662,32	77,00	88,55	316,00	366,56	2.782,00	4.022,00	31,00	0,00	0,00	14.005,85	12.179,00	880.950.000,00	842.450.000,00	10.645.200.000,00	1,00	0,00	0,00	0,00	34.806,00	40.374,96
626	Voorschoten	8	3.455,00	891,00	0,00	288,33	126,00	4.083,00	0,00	0,00	1,00	1.253,45	25.625,00	1.729,50	0,00	0,00	0,00	5.163,00	1,00	677,50	0,00	0,00	19,00	2.868,00	6.240,00	21.580,00	5.820,00	35.401,74	1.156,05	21.640,13	556,60	3,00	3,03	101,00	109,08	47,00	0,00	0,00	0,00	0,00	1.164,45	1.109,00	200.900.000,00	192.150.000,00	4.690.000.000,00	1,00	0,00	0,00	0,00	11.647,00	12.578,76
627	Waddinxveen	8	4.270,00	1.491,00	0,00	334,67	194,00	3.921,00	1.733,60	0,00	1,00	2.084,42	34.000,00	794,00	0,00	0,00	0,00	7.689,00	2,00	2.860,00	0,00	773,60	47,00	4.172,00	15.020,00	35.110,00	14.470,00	169.598,71	5.318,60	21.963,25	1.437,39	57,00	83,22	161,00	231,84	166,00	0,00	0,00	0,00	0,00	4.022,30	2.774,00	686.000.000,00	681.100.000,00	4.350.000.000,00	1,00	0,00	0,00	0,00	13.892,00	20.004,48
629	Wassenaar	8	3.980,00	1.617,00	0,00	329,33	91,00	4.413,00	0,00	0,00	1,00	1.386,67	27.100,00	2.209,00	0,00	0,00	0,00	5.530,00	1,00	640,00	0,00	1.615,20	19,00	4.038,00	6.300,00	22.450,00	5.820,00	14.930,78	2.909,00	18.549,14	688,21	12,00	12,12	138,00	138,00	175,00	932,00	0,00	0,00	0,00	5.134,00	5.134,00	381.850.000,00	366.100.000,00	7.216.800.000,00	1,00	0,00	0,00	0,00	12.491,00	12.491,00
1783	Westland	8	18.305,00	4.323,00	1.048,00	1.135,00	493,00	16.558,00	0,00	0,00	1,00	8.059,36	115.941,00	4.177,54	0,00	0,00	0,00	23.225,00	5,00	14.265,90	1.835,34	3.660,00	162,00	9.761,00	111.670,00	115.180,00	104.280,00	124.792,60	6.782,26	71.301,98	4.071,07	129,00	148,35	713,00	798,56	247,00	755,00	5,00	0,00	0,00	9.121,36	8.072,00	2.840.250.000,00	2.840.250.000,00	16.830.000.000,00	1,00	0,00	0,00	0,00	48.112,00	53.885,44
637	Zoetermeer	8	14.795,00	0,00	0,00	2.698,67	888,00	20.596,00	0,00	0,00	1,00	9.914,88	128.434,00	3.621,96	0,00	0,00	0,00	25.982,00	1,00	9.776,60	3.637,28	6.098,40	235,00	31.600,00	148.790,00	136.830,00	136.570,00	180.598,66	3.436,72	147.557,90	9.416,23	16,00	19,20	441,00	524,79	323,00	0,00	0,00	0,00	0,00	4.024,58	3.382,00	1.683.150.000,00	1.664.250.000,00	16.818.000.000,00	1,00	0,00	0,00	0,00	57.934,00	68.941,46
638	Zoeterwoude	8	1.360,00	0,00	0,00	61,67	50,00	1.264,00	38,30	0,00	2,00	379,06	9.732,00	394,08	0,00	0,00	0,00	1.784,00	4,00	656,80	0,00	0,00	9,00	772,00	220,00	4.470,00	190,00	19.701,76	1.930,33	3.982,77	156,37	13,00	18,07	77,00	100,87	77,00	0,00	0,00	0,00	0,00	2.903,03	2.119,00	238.350.000,00	238.350.000,00	1.614.000.000,00	1,00	0,00	0,00	0,00	4.470,00	5.855,70
1892	Zuidplas	8	6.895,00	0,00	0,00	482,00	189,00	5.302,00	567,90	92,10	5,00	2.565,54	47.843,00	1.189,42	0,00	0,00	0,00	10.612,00	13,00	3.575,70	0,00	724,00	64,00	5.477,00	5.890,00	36.010,00	5.450,00	122.990,50	6.665,40	24.331,13	1.386,84	45,00	61,20	244,00	361,12	600,00	0,00	0,00	0,00	0,00	8.127,00	5.805,00	812.700.000,00	810.250.000,00	6.776.800.000,00	1,00	0,00	0,00	0,00	20.125,00	29.785,00
642	Zwijndrecht	8	5.320,00	2.450,00	0,00	1.102,67	429,00	7.426,00	0,00	0,00	2,00	4.677,46	44.874,00	2.639,56	0,00	0,00	0,00	8.608,00	2,00	6.122,60	542,52	2.571,20	95,00	7.746,00	23.310,00	42.550,00	23.310,00	79.512,90	1.785,11	43.936,11	3.662,43	40,00	54,80	194,00	265,78	248,00	0,00	0,00	0,00	0,00	2.779,73	2.029,00	732.900.000,00	714.350.000,00	5.260.000.000,00	1,00	0,00	0,00	0,00	20.912,00	28.649,44
654	Borsele	9	3.100,00	0,00	0,00	203,67	166,00	3.011,00	0,00	0,00	7,00	1.884,44	23.121,00	909,74	0,00	0,00	0,00	4.567,00	19,00	2.247,90	0,00	0,00	26,00	836,00	1.960,00	19.860,00	7.190,00	5.418,32	2.563,68	3.424,20	508,83	169,00	189,28	128,00	143,36	275,00	5.032,00	0,00	0,00	0,00	15.841,28	14.144,00	566.300.000,00	566.300.000,00	2.547.600.000,00	1,00	0,00	0,00	0,00	10.536,00	11.800,32
664	Goes	9	5.585,00	2.371,00	2.371,00	793,00	359,00	7.433,00	0,00	0,00	3,00	3.877,44	39.682,00	2.484,08	0,00	0,00	0,00	6.978,00	7,00	4.321,80	3.285,52	4.197,60	50,00	3.622,00	36.020,00	43.300,00	56.710,00	15.303,36	3.061,24	27.796,23	1.551,48	44,00	50,16	246,00	305,04	621,00	304,00	21,00	0,00	0,00	10.748,56	9.266,00	835.450.000,00	806.050.000,00	4.962.800.000,00	1,00	0,00	0,00	0,00	20.055,00	24.868,20
677	Hulst	9	2.990,00	874,00	874,00	273,00	162,00	4.476,00	0,00	0,00	4,00	2.546,57	27.330,00	1.919,20	0,00	0,00	0,00	4.311,00	17,00	3.657,00	280,14	876,80	46,00	1.094,00	13.990,00	27.090,00	24.910,00	4.762,93	3.292,64	7.104,94	874,50	89,00	92,56	215,00	219,30	352,00	4.749,00	15,00	0,00	0,00	20.884,24	20.081,00	338.450.000,00	295.750.000,00	3.120.400.000,00	1,00	0,00	0,00	0,00	13.904,00	14.182,08
678	Kapelle	9	1.745,00	0,00	0,00	95,00	63,00	1.586,00	0,00	0,00	2,00	827,62	13.009,00	581,46	0,00	0,00	0,00	2.726,00	4,00	1.239,10	485,70	238,40	15,00	575,00	3.490,00	12.940,00	9.090,00	4.638,29	858,00	3.831,04	188,54	31,00	37,51	95,00	110,20	113,00	1.142,00	0,00	0,00	0,00	4.448,40	3.707,00	201.600.000,00	193.550.000,00	1.599.200.000,00	1,00	0,00	0,00	0,00	5.840,00	6.774,40
687	Middelburg	9	5.920,00	4.287,00	4.287,00	1.223,67	339,00	10.355,00	0,00	0,00	2,00	4.668,83	50.004,00	2.677,76	0,00	0,00	0,00	9.373,00	6,00	3.859,60	1.778,90	3.250,40	69,00	5.387,00	49.650,00	54.280,00	71.000,00	25.804,67	2.005,26	45.514,57	2.569,20	27,00	30,24	262,00	303,92	471,00	0,00	0,00	77,00	0,00	5.509,62	4.833,00	811.650.000,00	763.700.000,00	5.875.200.000,00	1,00	0,00	0,00	0,00	25.314,00	29.364,24
1695	Noord-Beveland	9	1.310,00	0,00	0,00	100,33	51,00	1.441,00	0,00	0,00	5,00	443,99	7.943,00	648,42	0,00	0,00	0,00	1.096,00	12,00	835,70	0,00	0,00	6,00	297,00	150,00	6.920,00	1.410,00	1.743,13	1.969,42	1.709,77	246,25	35,00	41,65	79,00	89,27	722,00	2.830,00	0,00	0,00	0,00	10.156,26	8.607,00	190.050.000,00	162.050.000,00	1.604.000.000,00	1,00	0,00	0,00	0,00	6.758,00	7.636,54
703	Reimerswaal	9	2.990,00	822,00	0,00	229,00	138,00	3.069,00	0,00	0,00	5,00	2.087,56	23.325,00	602,50	0,00	0,00	0,00	5.569,00	13,00	2.687,50	134,64	732,00	32,00	1.150,00	3.140,00	22.310,00	11.580,00	9.686,35	3.047,94	4.948,98	1.479,83	66,00	77,22	139,00	172,36	1.187,00	10.000,00	0,00	0,00	0,00	11.987,62	10.159,00	366.800.000,00	351.400.000,00	2.205.600.000,00	1,00	0,00	0,00	0,00	9.499,00	11.778,76
1676	Schouwen-Duiveland	9	5.465,00	2.425,00	1.819,00	383,33	208,00	5.639,00	0,00	0,00	9,00	2.808,24	34.631,00	2.880,14	0,00	0,00	0,00	5.875,00	25,00	3.946,90	170,28	718,40	71,00	1.379,00	6.090,00	34.680,00	17.630,00	10.586,49	8.258,88	10.891,23	909,70	110,00	123,20	253,00	288,42	7.276,00	10.000,00	10,00	0,00	46,00	25.646,88	22.899,00	797.300.000,00	687.750.000,00	6.079.200.000,00	1,00	0,00	0,00	0,00	22.227,00	25.338,78
1714	Sluis	9	3.525,00	1.274,00	0,00	247,00	112,00	4.422,00	0,00	0,00	10,00	1.868,00	23.150,00	2.033,00	0,00	0,00	0,00	3.500,00	22,00	3.125,00	0,00	599,20	27,00	968,00	3.000,00	23.120,00	17.020,00	4.540,72	5.561,06	8.810,51	759,37	127,00	128,27	216,00	218,16	490,00	2.364,00	24,00	0,00	0,00	28.140,62	27.862,00	498.400.000,00	443.100.000,00	5.266.400.000,00	1,00	0,00	0,00	0,00	19.195,00	19.386,95
715	Terneuzen	9	5.600,00	3.331,00	1.539,00	972,33	405,00	10.040,00	0,00	0,00	9,00	5.619,62	55.132,00	3.893,08	0,00	0,00	0,00	9.229,00	26,00	8.066,80	1.287,70	1.786,40	129,00	5.404,00	31.220,00	55.380,00	56.150,00	11.002,06	5.222,00	24.806,66	3.689,15	207,00	207,00	321,00	321,00	1.288,00	5.498,00	13,00	0,00	0,00	24.990,00	24.990,00	1.350.650.000,00	1.350.650.000,00	5.330.400.000,00	1,00	0,00	0,00	0,00	27.904,00	27.904,00
716	Tholen	9	3.350,00	1.288,00	669,00	278,33	187,00	3.396,00	0,00	0,00	7,00	2.343,24	26.851,00	954,94	0,00	0,00	0,00	5.810,00	12,00	4.504,90	127,66	241,60	53,00	1.135,00	2.710,00	25.480,00	7.380,00	14.274,95	4.553,28	5.998,79	1.696,70	77,00	95,48	174,00	222,72	1.553,00	9.157,00	16,00	0,00	0,00	18.215,60	14.690,00	390.950.000,00	353.850.000,00	2.699.200.000,00	1,00	0,00	0,00	0,00	12.070,00	15.449,60
717	Veere	9	3.510,00	591,00	0,00	162,33	85,00	3.138,00	0,00	0,00	10,00	1.076,50	22.067,00	1.759,98	0,00	0,00	0,00	4.048,00	14,00	1.563,30	0,00	0,00	24,00	661,00	1.050,00	16.180,00	3.930,00	7.077,86	3.267,81	5.512,49	280,24	72,00	84,96	169,00	189,28	1.197,00	6.177,00	14,00	0,00	0,00	15.538,77	13.281,00	540.400.000,00	518.000.000,00	5.104.000.000,00	1,00	0,00	0,00	0,00	15.572,00	17.440,64
718	Vlissingen	9	4.585,00	6.521,00	5.750,00	1.587,67	325,00	10.598,00	0,00	0,00	1,00	5.303,17	45.389,00	2.737,66	0,00	0,00	0,00	7.539,00	3,00	4.961,10	0,00	1.188,00	51,00	6.211,00	47.670,00	48.340,00	61.740,00	22.928,17	1.319,36	48.533,47	2.590,78	100,00	108,00	201,00	239,19	523,00	10.000,00	16,00	0,00	0,00	3.839,36	3.428,00	924.700.000,00	859.600.000,00	4.769.200.000,00	1,00	0,00	0,00	0,00	24.134,00	28.719,46
1723	Alphen-Chaam	10	1.750,00	0,00	0,00	70,33	32,00	1.197,00	0,00	0,00	2,00	532,37	10.455,00	573,70	0,00	0,00	0,00	1.838,00	10,00	754,50	0,00	0,00	10,00	365,00	330,00	6.950,00	430,00	851,87	762,00	1.589,28	83,77	96,00	96,00	61,00	61,00	54,00	0,00	0,00	0,00	0,00	9.298,00	9.298,00	227.150.000,00	194.950.000,00	1.554.400.000,00	1,00	0,00	0,00	0,00	4.816,00	4.816,00
1959	Altena	10	8.395,00	669,00	0,00	500,67	269,00	7.094,00	0,00	0,00	11,00	4.316,46	58.277,00	2.023,38	0,00	0,00	0,00	11.926,00	24,00	8.732,30	0,00	1.600,00	114,00	2.197,00	5.290,00	53.140,00	7.000,00	33.144,30	9.540,45	12.312,79	1.684,88	114,00	125,40	357,00	417,69	2.725,00	0,00	6,00	0,00	0,00	22.133,40	19.940,00	873.950.000,00	824.950.000,00	7.336.000.000,00	1,00	0,00	0,00	0,00	23.633,00	27.650,61
743	Asten	10	2.535,00	538,00	0,00	168,67	96,00	2.383,00	0,00	0,00	2,00	1.493,20	17.302,00	852,88	0,00	0,00	0,00	3.074,00	2,00	2.329,80	0,00	601,60	26,00	775,00	6.970,00	17.200,00	8.960,00	2.546,55	1.050,00	7.414,54	417,41	98,00	98,00	118,00	118,00	110,00	0,00	0,00	0,00	0,00	7.024,00	7.024,00	331.100.000,00	297.850.000,00	2.387.600.000,00	1,00	0,00	0,00	0,00	7.385,00	7.385,00
744	Baarle-Nassau	10	1.245,00	0,00	0,00	92,00	27,00	1.050,00	0,00	0,00	1,00	507,00	7.076,00	539,44	0,00	0,00	0,00	1.154,00	5,00	1.162,40	0,00	177,60	10,00	296,00	350,00	5.940,00	560,00	374,72	404,00	1.464,65	179,79	87,00	87,00	53,00	53,00	17,00	0,00	0,00	0,00	0,00	7.612,00	7.612,00	173.250.000,00	168.350.000,00	979.600.000,00	1,00	0,00	0,00	0,00	4.046,00	4.046,00
1724	Bergeijk	10	3.035,00	0,00	0,00	115,00	131,00	2.426,00	0,00	0,00	5,00	1.206,47	19.196,00	1.009,24	0,00	0,00	0,00	3.299,00	10,00	2.230,40	0,00	0,00	41,00	676,00	3.220,00	16.480,00	4.440,00	1.320,61	700,00	4.725,25	290,02	75,00	75,00	165,00	165,00	70,00	0,00	0,00	0,00	0,00	10.105,00	10.105,00	367.850.000,00	303.800.000,00	3.074.400.000,00	1,00	0,00	0,00	0,00	9.229,00	9.229,00
748	Bergen op Zoom	10	8.285,00	4.083,00	4.083,00	1.742,33	472,00	11.384,00	0,00	0,00	2,00	6.580,36	69.694,00	3.195,36	0,00	0,00	0,00	12.518,00	9,00	7.230,60	2.216,98	4.404,00	92,00	11.691,00	76.020,00	74.180,00	89.660,00	18.391,34	2.006,44	62.695,49	5.267,82	95,00	97,85	368,00	379,04	1.334,00	0,00	39,00	0,00	0,00	8.218,37	7.979,00	1.318.800.000,00	1.222.550.000,00	7.962.000.000,00	1,00	0,00	0,00	0,00	32.705,00	33.686,15
1721	Bernheze	10	4.665,00	0,00	0,00	284,33	226,00	4.048,00	0,00	0,00	4,00	2.195,82	32.527,00	1.441,38	0,00	0,00	0,00	5.998,00	7,00	3.397,30	0,00	667,20	61,00	1.237,00	6.330,00	27.770,00	8.350,00	4.184,61	1.163,00	9.588,98	598,59	148,00	148,00	194,00	194,00	69,00	0,00	0,00	0,00	0,00	8.971,00	8.971,00	446.600.000,00	391.650.000,00	4.798.000.000,00	1,00	0,00	0,00	0,00	13.679,00	13.679,00
753	Best	10	3.955,00	0,00	0,00	368,33	178,00	4.321,00	0,00	0,00	1,00	1.990,06	31.223,00	1.025,62	0,00	0,00	0,00	5.743,00	2,00	2.197,70	0,00	1.325,60	51,00	3.184,00	18.680,00	30.880,00	20.680,00	4.271,20	474,00	19.888,19	782,84	52,00	52,00	185,00	185,00	76,00	0,00	0,00	0,00	0,00	3.389,00	3.389,00	560.350.000,00	541.800.000,00	4.625.600.000,00	1,00	0,00	0,00	0,00	13.511,00	13.511,00
1728	Bladel	10	3.020,00	0,00	0,00	142,33	189,00	2.857,00	0,00	0,00	4,00	1.328,84	20.985,00	1.171,90	0,00	0,00	0,00	3.651,00	9,00	2.481,50	641,52	1.565,60	71,00	789,00	3.660,00	19.890,00	5.220,00	1.609,32	580,00	7.053,84	402,45	95,00	95,00	179,00	179,00	30,00	0,00	0,00	0,00	0,00	7.533,00	7.533,00	513.800.000,00	513.800.000,00	3.191.200.000,00	1,00	0,00	0,00	0,00	9.949,00	9.949,00
755	Boekel	10	1.645,00	0,00	0,00	97,00	73,00	1.286,00	0,00	0,00	2,00	640,73	11.293,00	340,42	0,00	0,00	0,00	2.218,00	5,00	1.300,70	0,00	0,00	29,00	336,00	1.850,00	10.110,00	2.660,00	601,94	184,00	2.733,78	166,39	76,00	76,00	75,00	75,00	1,00	0,00	0,00	0,00	0,00	3.451,00	3.451,00	208.250.000,00	178.500.000,00	1.493.200.000,00	1,00	0,00	0,00	0,00	4.771,00	4.771,00
